"id","name","gene_type","corr","pval","padj","stat"
"ENSG00000259763.2","LINC02157","lncRNA",-0.0435341114868527,0.141842366148562,0.159281782088381,-1.4699844754201
"ENSG00000272112.1","ENSG00000272112","lncRNA",0.0435029693061608,0.142127891754521,0.159587365965527,1.46893092563547
"ENSG00000241472.7","PTPRG-AS1","lncRNA",0.0434957360047165,0.142194272976095,0.159646850598161,1.4686862213827
"ENSG00000272342.1","LINC01115","lncRNA",0.0434851256818365,0.142291688706114,0.159741164340637,1.46832727213613
"ENSG00000285911.1","ENSG00000285911","lncRNA",0.043460983883146,0.142513530609897,0.159975131909884,1.46751055233691
"ENSG00000272431.1","ZNF454-DT","lncRNA",-0.0434542875110073,0.142575111335258,0.160029175007344,-1.46728401376116
"ENSG00000245384.2","CXXC4-AS1","lncRNA",0.0434465713555658,0.142646095417354,0.160093761441829,1.46702297611531
"ENSG00000179743.4","FLJ37453","lncRNA",-0.0433972112854956,0.143100820114836,0.160588972728512,-1.46535313047971
"ENSG00000249348.2","UGDH-AS1","lncRNA",-0.0433748439513562,0.143307242304097,0.16080546974202,-1.46459644961435
"ENSG00000270017.1","ENSG00000270017","lncRNA",0.0433476365819405,0.143558639327537,0.161072387601598,1.46367603463868
"ENSG00000286848.1","ENSG00000286848","lncRNA",0.0432954561071613,0.144041733742684,0.161599194505969,1.46191079811919
"ENSG00000229941.6","PDE11A-AS1","lncRNA",0.0432714714155072,0.144264204632431,0.161833538398065,1.46109941332568
"ENSG00000289053.1","ENSG00000289053","lncRNA",0.0431421688549884,0.145468089160323,0.163168670361598,1.45672524467089
"ENSG00000281548.1","LINC00895","lncRNA",0.0431159568087648,0.145713072963819,0.163428072228937,1.45583852786067
"ENSG00000250258.1","ENSG00000250258","lncRNA",0.0430885451517835,0.145969605897522,0.163700377235357,1.4549112331206
"ENSG00000254842.6","LINC02551","lncRNA",0.043085954076716,0.14599387240957,0.163712175915449,1.45482358115508
"ENSG00000262115.1","ENSG00000262115","lncRNA",-0.0430651216859583,0.146189088618994,0.163915651049917,-1.45411885544096
"ENSG00000261215.1","ENSG00000261215","lncRNA",0.04303312825287,0.146489281100049,0.164236782255632,1.45303657361513
"ENSG00000224459.2","SLC25A34-AS1","lncRNA",0.0429980727982461,0.146818744845078,0.164590667460926,1.45185071410367
"ENSG00000214043.8","LINC02347","lncRNA",0.0429947725472888,0.146849790914404,0.164594486146297,1.45173907315284
"ENSG00000272824.1","ENSG00000272824","lncRNA",0.0429954487178072,0.146843429645255,0.164594486146297,1.45176194665785
"ENSG00000237604.1","ENSG00000237604","lncRNA",-0.0429769970799292,0.147017094255762,0.164766499725805,-1.45113776513078
"ENSG00000257433.7","RPAP3-DT","lncRNA",0.0429737718943894,0.147047465413937,0.164785031339856,1.45102866379084
"ENSG00000258483.4","LINC02251","lncRNA",-0.0429639325204879,0.147140151140943,0.164873384146075,-1.45069581845281
"ENSG00000287599.1","ENSG00000287599","lncRNA",-0.042947445270575,0.14729555905969,0.165031995145899,-1.45013809039024
"ENSG00000287885.1","ENSG00000287885","lncRNA",-0.0429426244500973,0.147341023521273,0.165067405713325,-1.44997501266768
"ENSG00000224857.1","LINC01691","lncRNA",0.0429138491110486,0.147612622451062,0.165356126165552,1.44900160853289
"ENSG00000224846.3","NQO2-AS1","lncRNA",0.0428406618478692,0.148305129655248,0.166116250747108,1.44652586650286
"ENSG00000279317.3","ENSG00000279317","lncRNA",0.0428297894208732,0.148408217026284,0.166216086588588,1.44615808148708
"ENSG00000283117.1","MGC4859","lncRNA",0.0428242827803761,0.14846044931526,0.166258951701434,1.44597180681926
"ENSG00000249159.6","ENSG00000249159","lncRNA",0.0428132433934505,0.148565203744979,0.166360622095026,1.44559837478861
"ENSG00000261713.7","SSTR5-AS1","lncRNA",-0.0428054085605607,0.148639583866053,0.166428263969605,-1.44533334430977
"ENSG00000246792.3","ENSG00000246792","lncRNA",0.0427854571814242,0.148829120860832,0.166624819463481,1.44465844617345
"ENSG00000261188.2","TFIP11-DT","lncRNA",0.0427707554055989,0.148968904802371,0.166765641150131,1.44416112822219
"ENSG00000228559.2","ENSG00000228559","lncRNA",-0.0427473257240228,0.149191880180112,0.166999557607625,-1.44336857276336
"ENSG00000287670.1","ENSG00000287670","lncRNA",0.042704155445103,0.149603388763526,0.167444446966788,1.44190825868489
"ENSG00000285706.1","ENSG00000285706","lncRNA",0.0426826807766743,0.149808411863357,0.1676581643763,1.4411818415455
"ENSG00000288741.1","ENSG00000288741","lncRNA",-0.0426716947597764,0.149913380366685,0.167759875990531,-1.44081022163539
"ENSG00000280809.5","LINC00836","lncRNA",-0.042641477450872,0.150202387792253,0.16806749705052,-1.43978807465906
"ENSG00000174680.10","GRIK1-AS1","lncRNA",0.0424927580977038,0.151630970780282,0.169650057491137,1.43475747129565
"ENSG00000267152.1","ENSG00000267152","lncRNA",0.0424887896149599,0.151669232699696,0.1696769266817,1.43462323410762
"ENSG00000260526.1","AP1AR-DT","lncRNA",0.0424839854454752,0.151715561674491,0.169712814834525,1.43446072922028
"ENSG00000224424.8","PRKAR2A-AS1","lncRNA",0.0424177797217941,0.152355112779746,0.170412227010403,1.43222127764539
"ENSG00000251179.1","TMEM92-AS1","lncRNA",-0.0423340355895531,0.153167018941828,0.171288187380016,-1.4293886050886
"ENSG00000289456.1","ENSG00000289456","lncRNA",0.0423353493457015,0.15315425664454,0.171288187380016,1.42943304308516
"ENSG00000234793.1","ENSG00000234793","lncRNA",0.0423316429519435,0.153190263954936,0.171298098178883,1.4293076737857
"ENSG00000260077.1","ENSG00000260077","lncRNA",-0.042289128644304,0.153603746978313,0.171744332192237,-1.42786962547035
"ENSG00000266872.1","ENSG00000266872","lncRNA",0.0422600010017094,0.153887523620426,0.172045471352602,1.42688438617157
"ENSG00000249207.2","ENSG00000249207","lncRNA",0.0421621818827176,0.154843441189847,0.173097933599688,1.42357569191726
"ENSG00000272056.1","ENSG00000272056","lncRNA",0.0421381788436057,0.155078692780993,0.173344648617703,1.42276380457774
"ENSG00000182648.14","LINC01006","lncRNA",-0.0421361210461876,0.15509887367272,0.173350937072269,-1.42269420102021
"ENSG00000260345.1","ENSG00000260345","lncRNA",0.0420888432563429,0.155563077289611,0.173853453178124,1.42109506785938
"ENSG00000286585.2","ENSG00000286585","lncRNA",0.0420738828627096,0.155710187151839,0.174001532086546,1.42058904658719
"ENSG00000260011.2","ENSG00000260011","lncRNA",0.0420625327259054,0.155821866642067,0.174109994531102,1.42020513950211
"ENSG00000237009.2","GLIS3-AS1","lncRNA",-0.0420520672214039,0.155924895587765,0.174208771712034,-1.41985115471265
"ENSG00000278376.1","ENSG00000278376","lncRNA",0.0420390886902796,0.156052736026347,0.174335248670274,1.41941217006542
"ENSG00000289166.1","ENSG00000289166","lncRNA",-0.0420252170414259,0.156189461591895,0.174471627045533,-1.41894297748178
"ENSG00000259168.1","ENSG00000259168","lncRNA",-0.0419955799933591,0.15648188248544,0.174781883184994,-1.41794054113844
"ENSG00000246662.6","CIBAR1-DT","lncRNA",0.0419790357214822,0.156645300675609,0.174948005536994,1.4173809533202
"ENSG00000184809.13","B3GALT5-AS1","lncRNA",0.0419659532350497,0.156774616112859,0.175076012930535,1.416938456581
"ENSG00000269966.1","ENSG00000269966","lncRNA",-0.0419298456736659,0.15713194515163,0.175458603671096,-1.41571717279036
"ENSG00000283646.2","LINC02009","lncRNA",-0.0419126278800351,0.15730255347703,0.175632643846576,-1.4151348088531
"ENSG00000239774.1","ENSG00000239774","lncRNA",0.0418086850570674,0.158335485338355,0.17676936917696,1.41161913830025
"ENSG00000287168.2","ENSG00000287168","lncRNA",-0.0417368028757385,0.159052809013475,0.177553562222372,-1.40918788553243
"ENSG00000227336.1","LINC00434","lncRNA",0.0416687167949314,0.159734513020969,0.178297849117127,1.4068850475238
"ENSG00000287883.1","ENSG00000287883","lncRNA",0.0416550724387236,0.159871390594937,0.178433910784903,1.40642356434182
"ENSG00000272656.1","ENSG00000272656","lncRNA",-0.0416414263440037,0.160008374183933,0.178570065267114,-1.40596202314778
"ENSG00000286107.1","ENSG00000286107","lncRNA",-0.0416278777305682,0.160144466887728,0.178705200096771,-1.40550377976676
"ENSG00000250159.7","PKD2L2-DT","lncRNA",-0.0416014372121489,0.160410307473739,0.178985081694981,-1.40460950654015
"ENSG00000272040.1","ENSG00000272040","lncRNA",-0.0415822406152258,0.160603524204288,0.179183885084128,-1.40396023963013
"ENSG00000224310.1","LINC01567","lncRNA",0.0415392199314032,0.161037171884581,0.179650872718749,1.40250520059365
"ENSG00000231290.6","APCDD1L-DT","lncRNA",0.041490871142534,0.161525580331016,0.180176264436154,1.40086996452257
"ENSG00000286693.1","ENSG00000286693","lncRNA",0.0414896051737623,0.161538383849643,0.180176264436154,1.40082714749565
"ENSG00000266312.2","LINC01927","lncRNA",0.0414641580722334,0.161795908324174,0.180446602504065,1.39996648849566
"ENSG00000250971.3","ENSG00000250971","lncRNA",0.0414014942404788,0.162431385236744,0.181138370615133,1.39784711569655
"ENSG00000188242.4","PP7080","lncRNA",0.0413525260087294,0.162929282064651,0.181676598575975,1.39619095751579
"ENSG00000261829.1","ENSG00000261829","lncRNA",-0.0413138933261957,0.163322900084497,0.182098459090653,-1.3948843658205
"ENSG00000261033.1","SPECC1-DT","lncRNA",0.0412698807287356,0.163772204605891,0.182582323023136,1.39339582825225
"ENSG00000259724.2","LINC01581","lncRNA",0.0412588087381913,0.163885379817213,0.182691395883846,1.39302136688163
"ENSG00000262681.2","ENSG00000262681","lncRNA",-0.041241999233387,0.164057315007582,0.182865944945279,-1.3924528603151
"ENSG00000240040.6","ENSG00000240040","lncRNA",0.0412072885948672,0.164412780504954,0.183227867110883,1.39127893144776
"ENSG00000267199.1","ENSG00000267199","lncRNA",-0.041208331450336,0.164402092372201,0.183227867110883,-1.39131420119902
"ENSG00000285829.1","ENSG00000285829","lncRNA",-0.0411711361187168,0.16478362722455,0.183623970831249,-1.39005624437022
"ENSG00000260163.1","ENSG00000260163","lncRNA",0.041166282477842,0.164833463004069,0.183662320551825,1.38989209326494
"ENSG00000276809.1","ENSG00000276809","lncRNA",0.0411107300769467,0.16540466639208,0.184281531967229,1.38801330697121
"ENSG00000254664.1","ENSG00000254664","lncRNA",0.0409625898731178,0.166935151970424,0.185969288183308,1.38300325734674
"ENSG00000259920.1","ENSG00000259920","lncRNA",0.0409500947681919,0.167064727513949,0.186096231265538,1.3825806814725
"ENSG00000251381.8","LINC00958","lncRNA",-0.040944954211211,0.167118057535785,0.186138227368484,-1.38240683155159
"ENSG00000242759.8","LINC00882","lncRNA",-0.0409383403824353,0.167186690610033,0.186197258758696,-1.38218315680539
"ENSG00000261141.1","ENSG00000261141","lncRNA",0.0409359546029185,0.167211453529699,0.186207425108809,1.38210247156986
"ENSG00000274765.1","ENSG00000274765","lncRNA",0.0409281277850158,0.167292710396243,0.186280495588935,1.38183777475073
"ENSG00000255026.1","ENSG00000255026","lncRNA",0.0408188832385529,0.168429965882484,0.187529297341347,1.37814323677775
"ENSG00000234665.9","LERFS","lncRNA",-0.0408120349349148,0.168501450518336,0.187591351250082,-1.37791163585703
"ENSG00000285864.1","ENSG00000285864","lncRNA",0.0407775526841359,0.168861732088245,0.187974878883166,1.37674549293821
"ENSG00000258773.2","ENSG00000258773","lncRNA",0.0407516879636247,0.169132353585705,0.188258535626705,1.37587078643086
"ENSG00000246627.6","CACNA1C-AS1","lncRNA",-0.0407046701163747,0.169625131294525,0.188789394796542,-1.37428071962787
"ENSG00000262223.9","ENSG00000262223","lncRNA",0.0406727097292712,0.169960710261233,0.189145212036188,1.37319987675605
"ENSG00000203601.3","LINC00970","lncRNA",-0.0406598367175474,0.170096015143549,0.189278103369118,-1.37276453582013
"ENSG00000253978.2","CTB-178M22.2","lncRNA",-0.0405628110288732,0.17111842195168,0.19039801994063,-1.36948333235086
"ENSG00000288766.1","ENSG00000288766","lncRNA",0.0405393582287973,0.171366243796221,0.190655951762073,1.36869021410915
"ENSG00000259834.1","ENSG00000259834","lncRNA",0.0405094373548349,0.171682802143768,0.190990302029916,1.36767836419241
"ENSG00000223597.3","LINC02142","lncRNA",0.0404541173107468,0.172269230707862,0.19162478170642,1.36580758689729
"ENSG00000276101.1","ENSG00000276101","lncRNA",0.0404005080609013,0.172838950286998,0.192240558266543,1.36399467613303
"ENSG00000267543.1","ENSG00000267543","lncRNA",0.04039526543286,0.172894740505419,0.192284653975118,1.36381738615285
"ENSG00000243836.6","WDR86-AS1","lncRNA",-0.0403843243484699,0.173011215019779,0.192396225106029,-1.36344739180759
"ENSG00000286939.1","ENSG00000286939","lncRNA",0.0402504945637838,0.174440658825331,0.193967719784305,1.35892171342986
"ENSG00000226332.2","ENSG00000226332","lncRNA",-0.0401930499194897,0.17505692274374,0.194634797412056,-1.35697914902872
"ENSG00000273221.1","ENSG00000273221","lncRNA",-0.0401885413614837,0.1751053589647,0.194670477482458,-1.35682668692175
"ENSG00000288600.1","ENSG00000288600","lncRNA",0.040130715550169,0.175727477496758,0.195343873155347,1.3548712475439
"ENSG00000272129.1","ENSG00000272129","lncRNA",-0.0400482780592974,0.176617224998795,0.196314619667349,-1.35208356243903
"ENSG00000251165.6","F11-AS1","lncRNA",0.0400322632373586,0.176790461180021,0.196488838433562,1.35154201252654
"ENSG00000287974.1","ENSG00000287974","lncRNA",-0.0400228937785696,0.176891871481944,0.196583203261169,-1.35122517966636
"ENSG00000231690.4","LINC00574","lncRNA",0.0400140700961428,0.176987414145755,0.196671030273926,1.35092680282889
"ENSG00000229081.1","LINC01165","lncRNA",-0.0399671305676466,0.177496319950735,0.197218133278594,-1.34933952662709
"ENSG00000254480.2","LINC02749","lncRNA",0.0399549536310318,0.177628516642057,0.19734660757527,1.34892776081501
"ENSG00000273189.1","ENSG00000273189","lncRNA",-0.0399286123213532,0.177914736739143,0.197646163097024,-1.34803702564588
"ENSG00000289331.1","ENSG00000289331","lncRNA",-0.0398574655631096,0.178689518568761,0.198488357223834,-1.34563120186435
"ENSG00000257431.1","ENSG00000257431","lncRNA",-0.0397188608403774,0.180206105306136,0.200154314482522,-1.34094434949737
"ENSG00000224099.2","ENSG00000224099","lncRNA",-0.0397152677043044,0.18024554733024,0.200179454373663,-1.34082285035277
"ENSG00000238290.1","ENSG00000238290","lncRNA",0.039686826807913,0.180557970406783,0.200507732172008,1.33986114505977
"ENSG00000285888.1","ENSG00000285888","lncRNA",0.0396417743519844,0.181053693176971,0.20103948216835,1.33833774035054
"ENSG00000269842.5","ENSG00000269842","lncRNA",0.0395784559361117,0.181752105273686,0.201796175427389,1.33619670389724
"ENSG00000282772.1","ENSG00000282772","lncRNA",0.0395692519454864,0.181853792691678,0.201890256427842,1.33588548331225
"ENSG00000234614.1","C2CD4D-AS1","lncRNA",0.0395664113221905,0.181885184942167,0.201906286947638,1.33578943151832
"ENSG00000258520.1","ENSG00000258520","lncRNA",0.0395529611745831,0.182033879508962,0.202052516770898,1.33533463360224
"ENSG00000287972.1","ENSG00000287972","lncRNA",-0.0395480800219586,0.182087864070821,0.202093603679385,-1.33516958443786
"ENSG00000237188.5","ENSG00000237188","lncRNA",0.0395287575733459,0.182301682842916,0.202312061373381,1.33451622453356
"ENSG00000228775.8","WEE2-AS1","lncRNA",-0.0394705519787736,0.182946899267803,0.203009183851629,-1.33254809785195
"ENSG00000205334.3","LINC01460","lncRNA",-0.0394046112400674,0.183679901155337,0.203803579537923,-1.33031843637562
"ENSG00000278626.1","ENSG00000278626","lncRNA",0.0393932198883057,0.183806747980804,0.203925325426304,1.32993326110528
"ENSG00000235021.1","ENSG00000235021","lncRNA",0.0393687564702544,0.184079375954095,0.204208771200938,1.32910608239408
"ENSG00000241316.8","SUCLG2-AS1","lncRNA",-0.0393280921336188,0.184533213464579,0.204693170565627,-1.32773110920143
"ENSG00000287221.1","ENSG00000287221","lncRNA",0.0393177942450687,0.184648274990008,0.204801727987614,1.32738291028258
"ENSG00000234690.7","EPCAM-DT","lncRNA",-0.0393063891083404,0.184775770020191,0.204924054468803,-1.3269972728611
"ENSG00000243243.5","ENSG00000243243","lncRNA",-0.039281862857387,0.185050162900272,0.205209258858682,-1.32616797810247
"ENSG00000258634.3","ENSG00000258634","lncRNA",-0.0392793320516848,0.185078493977704,0.205221568129081,-1.32608240527863
"ENSG00000213888.3","LINC01521","lncRNA",0.0392693768343214,0.185189968648466,0.205326059076823,1.3257457949125
"ENSG00000286636.1","ENSG00000286636","lncRNA",0.039249247715257,0.185415518258846,0.205556997343652,1.3250651811332
"ENSG00000260973.1","ENSG00000260973","lncRNA",-0.0392047042561549,0.185915355146089,0.20609194711373,-1.323559065721
"ENSG00000267040.7","ENSG00000267040","lncRNA",0.0391963841484182,0.186008827984857,0.206176374248455,1.32327774487798
"ENSG00000286435.1","ENSG00000286435","lncRNA",0.0391147948647526,0.186927287379316,0.207175134253457,1.32051904927626
"ENSG00000284954.1","ENSG00000284954","lncRNA",-0.0390582117036637,0.187566211744398,0.207863923129783,-1.3186058758427
"ENSG00000286945.1","ENSG00000286945","lncRNA",0.0390351880722554,0.18782664975201,0.208133178130484,1.31782741113171
"ENSG00000245017.3","LINC02453","lncRNA",0.0389418875376339,0.188884772626661,0.209286225879945,1.31467279675844
"ENSG00000287417.1","ENSG00000287417","lncRNA",0.0389313350935621,0.189004723821084,0.209399652158987,1.31431600684845
"ENSG00000224413.1","ENSG00000224413","lncRNA",0.038907941175124,0.189270845937855,0.209674986058958,1.31352503392998
"ENSG00000279245.1","FAM223A","lncRNA",0.0388696005598743,0.189707593455126,0.210139270652023,1.31222870219297
"ENSG00000287759.1","ENSG00000287759","lncRNA",0.0388395527035406,0.190050394084863,0.210499413517225,1.31121276037827
"ENSG00000287146.1","ENSG00000287146","lncRNA",-0.0388060577920683,0.190433057249018,0.210903636957021,-1.31008027509857
"ENSG00000288777.1","ENSG00000288777","lncRNA",0.0387929063337093,0.19058346111028,0.211050583154201,1.309635616736
"ENSG00000153363.14","LINC00467","lncRNA",0.0387496964522962,0.191078236652259,0.211578820986278,1.30817467061889
"ENSG00000228142.3","ENSG00000228142","lncRNA",-0.0387329223890283,0.1912705625349,0.21177209257141,-1.30760753374628
"ENSG00000267309.1","ZNF566-AS1","lncRNA",-0.0387236450483535,0.191376994543034,0.211870236568836,-1.30729386412931
"ENSG00000253559.1","OSGEPL1-AS1","lncRNA",0.038712159067697,0.191508824911469,0.211996477804219,1.30690552021398
"ENSG00000226889.3","ENSG00000226889","lncRNA",0.0386804479808273,0.191873135337306,0.212380022478375,1.30583336302764
"ENSG00000229403.1","ENSG00000229403","lncRNA",-0.0386680989139259,0.192015144279958,0.212517458263572,-1.30541584006559
"ENSG00000286358.1","ENSG00000286358","lncRNA",0.038560908792711,0.19325102830357,0.213865429018353,1.30179175844427
"ENSG00000285190.1","ENSG00000285190","lncRNA",0.0385436941464398,0.193450052883136,0.214065792979481,1.30120973808157
"ENSG00000254369.6","HOXA-AS3","lncRNA",-0.0385394171315084,0.193499524264476,0.214080755595904,-1.30106513408306
"ENSG00000286348.1","ENSG00000286348","lncRNA",0.0385404793994915,0.193487236355915,0.214080755595904,1.30110104889087
"ENSG00000259211.1","ENSG00000259211","lncRNA",-0.0384171314323938,0.19491790633017,0.215629970684778,-1.29693073850605
"ENSG00000230506.2","ENSG00000230506","lncRNA",-0.038391170501709,0.195220002673922,0.215944109951371,-1.29605302476904
"ENSG00000289004.1","ENSG00000289004","lncRNA",0.038367007056198,0.195501490405248,0.216235396612788,1.29523608461362
"ENSG00000196979.1","GPRACR","lncRNA",0.0383441587600658,0.195767930771982,0.216509987509918,1.29446361034007
"ENSG00000276851.1","ENSG00000276851","lncRNA",-0.0382925446378981,0.196370795675136,0.21715656234827,-1.29271860448362
"ENSG00000286950.1","ENSG00000286950","lncRNA",-0.0382886231934378,0.196416654509331,0.217187109386884,-1.29258602600718
"ENSG00000225916.1","ENSG00000225916","lncRNA",0.0382489116596338,0.196881497457116,0.217680898135374,1.2912434387302
"ENSG00000254290.2","ENSG00000254290","lncRNA",0.0382260719464193,0.197149211610316,0.217956661123073,1.29047126512699
"ENSG00000276728.1","ENSG00000276728","lncRNA",-0.0382205402083863,0.197214091519941,0.218008152032903,-1.29028424635451
"ENSG00000259342.1","ENSG00000259342","lncRNA",0.0381923224584161,0.197545290993722,0.218354006100717,1.28933025346726
"ENSG00000228372.8","SMIM10L2B-AS1","lncRNA",-0.0381694707657997,0.197813805334262,0.2186305142475,-1.28855767987924
"ENSG00000249352.4","LINC02198","lncRNA",-0.0381230705613357,0.198359842152362,0.219213669855677,-1.28698898075757
"ENSG00000228317.2","ENSG00000228317","lncRNA",0.0380977946757851,0.198657751082498,0.219522528798715,1.28613445657741
"ENSG00000257226.2","ENSG00000257226","lncRNA",-0.0380824805064798,0.198838407179229,0.219701774701235,-1.28561671813685
"ENSG00000286234.1","ENSG00000286234","lncRNA",0.0380582269234974,0.199124763855456,0.219997767858857,1.28479675960302
"ENSG00000289392.1","ENSG00000289392","lncRNA",0.0380504170673703,0.199217037127202,0.22007929804146,1.28453272659628
"ENSG00000264843.1","ENSG00000264843","lncRNA",0.0380156148315836,0.199628604106188,0.220513510935327,1.28335614710096
"ENSG00000258441.1","LINC00641","lncRNA",-0.0379970261958411,0.199848685001203,0.220736143778571,-1.28272771216068
"ENSG00000286129.1","ENSG00000286129","lncRNA",-0.0379518781270236,0.200383954128077,0.221306833611406,-1.28120137525627
"ENSG00000289183.1","ENSG00000289183","lncRNA",0.0379283437589261,0.200663388328703,0.221594896151586,1.28040574357565
"ENSG00000225434.4","LINC01504","lncRNA",-0.0379100017812719,0.200881367779146,0.221815046379532,-1.27978565368726
"ENSG00000269667.2","ENSG00000269667","lncRNA",0.0378644140843424,0.201423887670754,0.222393483096197,1.27824446944067
"ENSG00000251226.1","LINC02714","lncRNA",-0.037857706357766,0.201503803465826,0.222461095594919,-1.27801770185937
"ENSG00000288885.1","ENSG00000288885","lncRNA",0.0378538465136089,0.201549800081027,0.222491252105388,1.27788721249196
"ENSG00000241985.1","WWTR1-IT1","lncRNA",0.0378451985873736,0.20165288260401,0.222584414440571,1.27759485311802
"ENSG00000281920.1","ENSG00000281920","lncRNA",-0.0377523398582164,0.202762170734922,0.223788106148913,-1.27445560763426
"ENSG00000287129.1","ENSG00000287129","lncRNA",0.0376791265929758,0.20363989954902,0.224736027022686,1.27198053340662
"ENSG00000272189.1","ENSG00000272189","lncRNA",-0.0376281033619733,0.20425323073653,0.2253920113103,-1.27025563566472
"ENSG00000250453.2","ENSG00000250453","lncRNA",0.0376156706450705,0.204402882933153,0.2255362549318,1.26983533518694
"ENSG00000204581.3","ACOXL-AS1","lncRNA",-0.037549920229985,0.205195643123714,0.226390005521393,-1.26761258620387
"ENSG00000261771.5","DNAAF4-CCPG1","lncRNA",0.0375237722628473,0.205511531672098,0.226717519656788,1.26672863640799
"ENSG00000257298.1","ENSG00000257298","lncRNA",0.0375134071563562,0.205636848156401,0.226834756093613,1.26637823766152
"ENSG00000223837.2","ENSG00000223837","lncRNA",0.037499483952859,0.205805270100402,0.226999515363566,1.26590755591988
"ENSG00000211683.3","ENSG00000211683","lncRNA",0.0374609706210646,0.206271667662158,0.227492875438124,1.26460559487636
"ENSG00000233393.2","ENSG00000233393","lncRNA",-0.0374535458063726,0.206361670452503,0.227571064360121,-1.26435459622112
"ENSG00000271715.1","ENSG00000271715","lncRNA",0.0374362329941008,0.206571645087507,0.227781528839201,1.26376933090048
"ENSG00000286981.1","ENSG00000286981","lncRNA",0.037425563750905,0.20670112178357,0.227903199448465,1.26340865418801
"ENSG00000249846.7","LINC02021","lncRNA",-0.0373521676358788,0.207593415825718,0.228865831943377,-1.26092748997093
"ENSG00000233081.1","ENSG00000233081","lncRNA",0.0373295930911752,0.207868420245166,0.229147804990737,1.26016435896893
"ENSG00000232606.2","LINC01412","lncRNA",0.0373204643997903,0.207979701384687,0.229249258999687,1.25985576470449
"ENSG00000289470.1","ENSG00000289470","lncRNA",0.0372878446952002,0.208377696638728,0.229666700626249,1.25875306227254
"ENSG00000275805.1","ENSG00000275805","lncRNA",0.0372831526348808,0.208434990116468,0.22970859001454,1.2585944484661
"ENSG00000245146.7","MALINC1","lncRNA",0.0372572937443002,0.208750950638028,0.230035512777472,1.25772029728949
"ENSG00000255644.1","ENSG00000255644","lncRNA",0.037246454720036,0.208883491836841,0.230160272715032,1.25735388843979
"ENSG00000233420.2","ENSG00000233420","lncRNA",0.037213123589268,0.209291451382627,0.230588453835993,1.25622714577256
"ENSG00000245498.7","ENSG00000245498","lncRNA",0.0371864392232869,0.209618472387806,0.230927389338523,1.25532509678301
"ENSG00000249167.2","SEMA6A-AS2","lncRNA",0.0371829818349405,0.209660870238048,0.230952734418715,1.25520822204015
"ENSG00000272991.1","ENSG00000272991","lncRNA",0.0371733309049214,0.209779252118582,0.231061767569806,1.25488197892668
"ENSG00000241764.5","CBLL1-AS1","lncRNA",-0.0371357058479692,0.210241236489137,0.231549207193048,-1.25361009286951
"ENSG00000230537.2","ENSG00000230537","lncRNA",0.0371090254923097,0.210569280155623,0.231889054706747,1.25270818724123
"ENSG00000268895.6","A1BG-AS1","lncRNA",-0.0371061958363112,0.210604093378266,0.231905949716637,-1.2526125334012
"ENSG00000272234.1","ENSG00000272234","lncRNA",-0.0370923047064764,0.21077505609446,0.232072748274477,-1.25214295735604
"ENSG00000259072.2","ENSG00000259072","lncRNA",0.0370737461290132,0.211003619046012,0.23230293056369,1.25151560394724
"ENSG00000259088.1","ENSG00000259088","lncRNA",0.0370056714572901,0.211843542813339,0.233206081422208,1.24921442156929
"ENSG00000238045.9","ENSG00000238045","lncRNA",0.0369798677288714,0.212162546075729,0.233535667630493,1.24834216212757
"ENSG00000289526.1","ENSG00000289526","lncRNA",-0.0369454347720869,0.212588769383251,0.233983203341144,-1.24717820741953
"ENSG00000285881.1","ENSG00000285881","lncRNA",-0.0369296364210165,0.21278453350602,0.234177027726548,-1.24664416923177
"ENSG00000228035.1","NGF-AS1","lncRNA",0.0368740551647626,0.213474297780723,0.234914430986641,1.24476534050165
"ENSG00000235576.2","LINC01871","lncRNA",-0.0368477974958315,0.213800715746529,0.235251896206685,-1.24387774920879
"ENSG00000231864.2","ENSG00000231864","lncRNA",0.036741017880693,0.215131833850724,0.23669470126209,1.24026829097568
"ENSG00000236711.2","SMAD9-IT1","lncRNA",0.0367227622866683,0.215360004368488,0.236923854796665,1.23965120363153
"ENSG00000289029.1","ENSG00000289029","lncRNA",-0.036704231586113,0.215591791373578,0.237156944237491,-1.23902481823028
"ENSG00000246084.6","LINC02325","lncRNA",0.0365546254896214,0.217469679878383,0.239200580656773,1.23396779370552
"ENSG00000235830.2","SRGAP3-AS4","lncRNA",-0.0365198959427365,0.217907287764568,0.239659783662019,-1.23279386834381
"ENSG00000233098.10","CCDC144NL-AS1","lncRNA",-0.0363396143314297,0.220189076335345,0.242146989764908,-1.22670007553517
"ENSG00000227906.9","SNAP25-AS1","lncRNA",-0.0363302173302311,0.220308479954688,0.242255931701628,-1.22638244588821
"ENSG00000285103.2","ENSG00000285103","lncRNA",0.0362760624639549,0.220997506333235,0.24298295549955,1.22455195432325
"ENSG00000286652.1","ENSG00000286652","lncRNA",0.0362750469745386,0.221010441387626,0.24298295549955,1.22451762981378
"ENSG00000241211.1","IQCJ-SCHIP1-AS1","lncRNA",0.0362497005750619,0.221333473208107,0.243315642044356,1.22366089860061
"ENSG00000253553.8","ENSG00000253553","lncRNA",0.0361845945538624,0.222164777250993,0.24420696788734,1.22146026706776
"ENSG00000284500.3","ENSG00000284500","lncRNA",0.0361784942415969,0.222242783149178,0.244270168632956,1.22125407281254
