"gene_id","gene_name","n_targets","best_target","delta_corr","pseudotime_target","n_NORMAL","n_PRIMARY","n_MET","iso_up_id","iso_up_name","iso_down_id","iso_down_name","iso_up_corr","iso_down_corr"
"ENSG00000113282.14","CLINT1",9,"CAMP_UP.V1_UP",1.26358967620585,FALSE,0,0,4,"ENST00000530742.5","CLINT1-210","ENST00000523908.5","CLINT1-207",0.598142892103522,-0.665446784102329
"ENSG00000113742.14","CPEB4",9,"PID_P75_NTR_PATHWAY",1.15582969821468,TRUE,0,0,0,"ENST00000334035.9","CPEB4-202","ENST00000265085.10","CPEB4-201",0.625170792866566,-0.530658905348115
"ENSG00000114686.9","MRPL3",9,"PTEN_DN.V2_DN",1.22241695901063,FALSE,0,2,9,"ENST00000264995.8","MRPL3-201","ENST00000511168.5","MRPL3-209",0.635618859991736,-0.586798099018894
"ENSG00000122482.22","ZNF644",9,"BCAT_BILD_ET_AL_DN",1.25767796554918,FALSE,2,9,5,"ENST00000337393.10","ZNF644-201","ENST00000347275.9","ZNF644-202",0.662614878051494,-0.59506308749769
"ENSG00000127022.16","CANX",9,"TBK1.DF_DN",1.28800718998261,FALSE,4,9,5,"ENST00000452673.6","CANX-202","ENST00000506654.6","CANX-208",0.649400849302947,-0.638606340679659
"ENSG00000128534.8","LSM8",9,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.22391396062942,FALSE,3,9,0,"ENST00000249299.7","LSM8-201","ENST00000422760.1","LSM8-203",0.579089454261194,-0.644824506368228
"ENSG00000130024.15","PHF10",9,"BCAT_BILD_ET_AL_DN",1.38309483999831,FALSE,0,7,9,"ENST00000612128.1","PHF10-205","ENST00000366780.8","PHF10-202",0.701537906722008,-0.681556933276297
"ENSG00000131828.14","PDHA1",9,"HALLMARK_PROTEIN_SECRETION",1.20943708793438,FALSE,3,1,0,"ENST00000422285.7","PDHA1-206","ENST00000379804.1","PDHA1-202",0.577765055740294,-0.631672032194086
"ENSG00000137996.13","RTCA",9,"RAPA_EARLY_UP.V1_UP",1.12067963611266,FALSE,0,0,5,"ENST00000370128.9","RTCA-203","ENST00000260563.4","RTCA-201",0.568993312545526,-0.551686323567137
"ENSG00000147364.17","FBXO25",9,"EIF4E_UP",1.40554977247851,FALSE,1,9,4,"ENST00000276326.9","FBXO25-201","ENST00000350302.8","FBXO25-202",0.650409118037564,-0.755140654440949
"ENSG00000147394.19","ZNF185",9,"PID_PS1_PATHWAY",1.17990667954301,FALSE,7,7,0,"ENST00000449285.6","ZNF185-207","ENST00000454925.1","ZNF185-208",0.639775280286688,-0.540131399256325
"ENSG00000152492.15","CCDC50",9,"HALLMARK_DNA_REPAIR",1.12824671838931,FALSE,0,7,0,"ENST00000392456.4","CCDC50-202","ENST00000392455.9","CCDC50-201",0.599306738318615,-0.528939980070699
"ENSG00000164244.21","PRRC1",9,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.28523016593472,FALSE,0,9,0,"ENST00000296666.13","PRRC1-201","ENST00000512635.2","PRRC1-204",0.651252085997694,-0.633978079937022
"ENSG00000165821.12","SALL2",9,"TBK1.DF_DN",1.19265892189753,FALSE,4,9,2,"ENST00000537235.2","SALL2-202","ENST00000613414.4","SALL2-206",0.598177133934416,-0.594481787963115
"ENSG00000167972.14","ABCA3",9,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.20740803111997,FALSE,0,9,0,"ENST00000301732.10","ABCA3-201","ENST00000382381.7","ABCA3-202",0.600758258768917,-0.606649772351055
"ENSG00000168394.12","TAP1",9,"PID_SMAD2_3PATHWAY",1.31602129653782,FALSE,0,9,6,"ENST00000354258.5","TAP1-201","ENST00000643049.2","TAP1-204",0.660322331561155,-0.65569896497667
"ENSG00000171634.19","BPTF",9,"CAMP_UP.V1_UP",1.26741929388237,FALSE,0,0,4,"ENST00000342579.8","BPTF-203","ENST00000424123.7","BPTF-204",0.534570048088008,-0.732849245794366
"ENSG00000172171.11","TEFM",9,"JAK2_DN.V1_DN",1.25454983810535,FALSE,6,0,0,"ENST00000580840.1","TEFM-204","ENST00000581216.6","TEFM-205",0.658313284357178,-0.596236553748171
"ENSG00000177034.17","MTX3",9,"SRC_UP.V1_UP",1.29715607161715,FALSE,4,9,7,"ENST00000617335.4","MTX3-204","ENST00000512528.3","MTX3-202",0.687433087517724,-0.609722984099426
"ENSG00000183495.14","EP400",9,"TBK1.DF_DN",1.21082631762645,FALSE,1,9,5,"ENST00000389561.7","EP400-204","ENST00000330386.7","EP400-201",0.651902265060064,-0.558924052566381
"ENSG00000185010.15","F8",9,"HALLMARK_DNA_REPAIR",1.4131940874725,FALSE,2,8,8,"ENST00000330287.10","F8-201","ENST00000360256.9","F8-202",0.731911027453095,-0.681283060019405
"ENSG00000188493.15","C19orf54",9,"EIF4E_UP",1.29988191050019,FALSE,0,8,7,"ENST00000470681.5","C19orf54-203","ENST00000378313.7","C19orf54-201",0.62392820950773,-0.675953700992464
"ENSG00000196313.13","POM121",9,"HALLMARK_PROTEIN_SECRETION",1.31256692099543,FALSE,9,9,1,"ENST00000627934.3","POM121-203","ENST00000395270.5","POM121-201",0.641187880465139,-0.671379040530288
"ENSG00000196428.13","TSC22D2",9,"EIF4E_UP",1.16019131930109,FALSE,0,0,0,"ENST00000466814.1","TSC22D2-203","ENST00000688009.1","TSC22D2-207",0.658301062728969,-0.501890256572119
"ENSG00000196458.11","ZNF605",9,"TBK1.DF_DN",1.42593204946361,FALSE,9,7,7,"ENST00000392321.3","ZNF605-204","ENST00000360187.9","ZNF605-202",0.715306861615241,-0.710625187848371
"ENSG00000213995.12","NAXD",9,"PID_MET_PATHWAY",1.15493000399249,FALSE,5,9,0,"ENST00000680254.1","NAXD-206","ENST00000424185.7","NAXD-202",0.578111337090172,-0.57681866690232
"ENSG00000214562.15","NUTM2D",9,"EIF4E_UP",1.21053686545418,FALSE,0,0,3,"ENST00000381697.7","NUTM2D-201","ENST00000412718.3","NUTM2D-202",0.643139733732357,-0.567397131721818
"ENSG00000278619.5","MRM1",9,"PID_PS1_PATHWAY",1.17018161476199,FALSE,0,5,0,"ENST00000614766.5","MRM1-204","ENST00000612760.1","MRM1-203",0.595937999428739,-0.574243615333247
"ENSG00000011304.22","PTBP1",8,"TBK1.DF_DN",1.28902659323249,FALSE,5,8,3,"ENST00000356948.11","PTBP1-203","ENST00000627714.2","PTBP1-219",0.645073443147206,-0.643953150085281
"ENSG00000048991.17","R3HDM1",8,"TBK1.DF_DN",1.30476481018423,FALSE,4,8,1,"ENST00000409478.5","R3HDM1-202","ENST00000429703.6","R3HDM1-206",0.615184257611392,-0.689580552572836
"ENSG00000050327.15","ARHGEF5",8,"TBK1.DF_DN",1.21288166170698,FALSE,2,8,4,"ENST00000056217.10","ARHGEF5-201","ENST00000474817.5","ARHGEF5-203",0.609294011870252,-0.603587649836727
"ENSG00000064102.15","INTS13",8,"TBK1.DF_DN",1.41288392247139,FALSE,3,8,5,"ENST00000261191.12","INTS13-201","ENST00000538155.5","INTS13-205",0.723286088070501,-0.689597834400887
"ENSG00000065000.19","AP3D1",8,"SRC_UP.V1_UP",1.27570626885765,FALSE,0,2,3,"ENST00000586370.6","AP3D1-204","ENST00000345016.9","AP3D1-201",0.577726805514102,-0.697979463343549
"ENSG00000065613.15","SLK",8,"PID_RAS_PATHWAY",1.1359453795319,FALSE,6,5,1,"ENST00000335753.8","SLK-201","ENST00000369755.4","SLK-202",0.56954163763062,-0.566403741901282
"ENSG00000071282.12","LMCD1",8,"EIF4E_UP",1.30272840925947,FALSE,0,5,7,"ENST00000397386.7","LMCD1-202","ENST00000157600.8","LMCD1-201",0.667630864581553,-0.63509754467792
"ENSG00000075945.13","KIFAP3",8,"TBK1.DF_DN",1.26318410500262,FALSE,3,8,4,"ENST00000361580.7","KIFAP3-201","ENST00000367767.5","KIFAP3-203",0.628938208311789,-0.634245896690831
"ENSG00000080603.17","SRCAP",8,"PID_SMAD2_3PATHWAY",1.25392122882007,FALSE,4,8,4,"ENST00000395059.6","SRCAP-202","ENST00000262518.9","SRCAP-201",0.672731680100936,-0.581189548719135
"ENSG00000088280.20","ASAP3",8,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.14668545639795,FALSE,4,8,0,"ENST00000336689.8","ASAP3-201","ENST00000495646.5","ASAP3-209",0.573884299306605,-0.572801157091343
"ENSG00000088888.18","MAVS",8,"BCAT_BILD_ET_AL_DN",1.18924710238991,FALSE,0,8,4,"ENST00000428216.4","MAVS-202","ENST00000416600.6","MAVS-201",0.594623551194953,-0.594623551194953
"ENSG00000104824.18","HNRNPL",8,"NRL_DN.V1_DN",1.16231882795996,FALSE,0,0,0,"ENST00000601449.5","HNRNPL-212","ENST00000221419.10","HNRNPL-201",0.628351461652789,-0.533967366307172
"ENSG00000105879.12","CBLL1",8,"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1.25014294478106,FALSE,0,2,3,"ENST00000440859.8","CBLL1-205","ENST00000222597.6","CBLL1-201",0.691214983145689,-0.558927961635372
"ENSG00000109685.19","NSD2",8,"PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",1.19216615472811,FALSE,3,8,0,"ENST00000508803.6","NSD2-218","ENST00000677895.1","NSD2-228",0.603025905424314,-0.5891402493038
"ENSG00000110075.15","PPP6R3",8,"TBK1.DF_DN",1.26620853553202,FALSE,5,8,0,"ENST00000393800.7","PPP6R3-203","ENST00000265637.8","PPP6R3-202",0.549228032169828,-0.716980503362196
"ENSG00000110237.5","ARHGEF17",8,"TBK1.DF_DN",1.1770911906114,FALSE,2,8,1,"ENST00000263674.4","ARHGEF17-201","ENST00000643371.1","ARHGEF17-207",0.605785172397853,-0.571306018213549
"ENSG00000113558.19","SKP1",8,"EIF4E_UP",1.15710697327408,FALSE,0,0,8,"ENST00000521216.5","SKP1-208","ENST00000353411.11","SKP1-202",0.606674605495102,-0.550432367778979
"ENSG00000119471.15","HSDL2",8,"TBK1.DF_DN",1.19561861962128,FALSE,0,8,3,"ENST00000398805.8","HSDL2-202","ENST00000398803.1","HSDL2-201",0.602771992901942,-0.592846626719339
"ENSG00000120158.12","RCL1",8,"TBK1.DF_DN",1.19414691769353,FALSE,6,8,1,"ENST00000381750.9","RCL1-204","ENST00000448872.6","RCL1-208",0.585704010639352,-0.608442907054177
"ENSG00000120708.17","TGFBI",8,"PID_SMAD2_3PATHWAY",1.20594032654745,FALSE,4,8,1,"ENST00000442011.7","TGFBI-201","ENST00000508076.5","TGFBI-207",0.611006865889099,-0.594933460658353
"ENSG00000124164.16","VAPB",8,"BCAT_BILD_ET_AL_DN",1.26090454797614,FALSE,0,8,2,"ENST00000475243.6","VAPB-204","ENST00000395802.7","VAPB-202",0.554392725739065,-0.706511822237074
"ENSG00000129422.15","MTUS1",8,"TBK1.DF_DN",1.2753571676825,FALSE,2,8,7,"ENST00000693296.1","MTUS1-230","ENST00000544260.3","MTUS1-228",0.717734139903392,-0.557623027779106
"ENSG00000130749.10","ZC3H4",8,"SRC_UP.V1_UP",1.1497112750309,FALSE,1,8,6,"ENST00000601973.1","ZC3H4-205","ENST00000253048.10","ZC3H4-201",0.583177563186357,-0.566533711844548
"ENSG00000133313.15","CNDP2",8,"PID_ECADHERIN_NASCENT_AJ_PATHWAY",1.18473537006874,FALSE,4,8,0,"ENST00000579847.5","CNDP2-209","ENST00000579624.1","CNDP2-208",0.658096020254725,-0.526639349814011
"ENSG00000134313.17","KIDINS220",8,"TBK1.DF_DN",1.30214522521915,FALSE,3,8,2,"ENST00000473731.5","KIDINS220-206","ENST00000687912.1","KIDINS220-223",0.661758869437494,-0.640386355781656
"ENSG00000137831.15","UACA",8,"EIF4E_UP",1.0928869016368,FALSE,0,0,0,"ENST00000322954.11","UACA-201","ENST00000379983.6","UACA-202",0.526271136814702,-0.566615764822099
"ENSG00000138080.14","EMILIN1",8,"PID_ECADHERIN_NASCENT_AJ_PATHWAY",1.18472189685608,FALSE,7,8,0,"ENST00000380320.9","EMILIN1-201","ENST00000433140.1","EMILIN1-202",0.592360948428039,-0.592360948428039
"ENSG00000140598.15","EFL1",8,"BCAT_BILD_ET_AL_DN",1.19153225331147,FALSE,0,8,3,"ENST00000268206.12","EFL1-201","ENST00000359445.7","EFL1-202",0.594594096162067,-0.596938157149398
"ENSG00000159082.18","SYNJ1",8,"TBK1.DF_DN",1.21137774217153,FALSE,2,8,5,"ENST00000630077.3","SYNJ1-211","ENST00000438952.5","SYNJ1-207",0.603133476206764,-0.60824426596477
"ENSG00000159461.15","AMFR",8,"TBK1.DF_DN",1.28483872264143,FALSE,0,8,6,"ENST00000290649.10","AMFR-201","ENST00000492830.5","AMFR-202",0.723179644089319,-0.561659078552107
"ENSG00000163349.22","HIPK1",8,"TBK1.DF_DN",1.23064765097798,FALSE,2,8,6,"ENST00000369558.5","HIPK1-205","ENST00000361587.3","HIPK1-202",0.614966238851635,-0.615681412126341
"ENSG00000163930.10","BAP1",8,"TBK1.DF_DN",1.18612839416174,FALSE,4,8,1,"ENST00000460680.6","BAP1-202","ENST00000469613.5","BAP1-204",0.596593159388874,-0.589535234772862
"ENSG00000167775.11","CD320",8,"PID_MTOR_4PATHWAY",1.25717222395193,FALSE,0,0,3,"ENST00000301458.10","CD320-201","ENST00000537716.6","CD320-202",0.634413235697614,-0.622758988254315
"ENSG00000170266.16","GLB1",8,"TBK1.DF_DN",1.26679149927302,FALSE,5,8,2,"ENST00000307363.10","GLB1-201","ENST00000307377.12","GLB1-202",0.57656774525596,-0.690223754017057
"ENSG00000170633.17","RNF34",8,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.18934649050135,FALSE,0,8,1,"ENST00000361234.10","RNF34-201","ENST00000613529.4","RNF34-211",0.577590039416224,-0.611756451085131
"ENSG00000172936.16","MYD88",8,"PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",1.1680763431607,FALSE,0,8,1,"ENST00000650905.2","MYD88-210","ENST00000650112.2","MYD88-209",0.611575748808983,-0.556500594351714
"ENSG00000173327.8","MAP3K11",8,"PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",1.19184830506105,FALSE,3,8,0,"ENST00000309100.8","MAP3K11-201","ENST00000532507.5","MAP3K11-210",0.592726709174275,-0.59912159588677
"ENSG00000184923.12","NUTM2A",8,"SIRNA_EIF4GI_UP",1.1044798801984,FALSE,0,0,0,"ENST00000381707.6","NUTM2A-202","ENST00000381689.4","NUTM2A-201",0.540005192686397,-0.564474687511998
"ENSG00000185900.11","POMK",8,"TBK1.DF_DN",1.27699650167121,FALSE,3,8,4,"ENST00000676193.1","POMK-219","ENST00000674676.1","POMK-205",0.644949884232102,-0.632046617439104
"ENSG00000196405.13","EVL",8,"JAK2_DN.V1_DN",1.33600935342948,FALSE,8,1,0,"ENST00000544450.6","EVL-203","ENST00000392920.8","EVL-201",0.757959642233194,-0.578049711196288
"ENSG00000196712.19","NF1",8,"BCAT_BILD_ET_AL_DN",1.1717858012114,FALSE,0,8,5,"ENST00000358273.9","NF1-202","ENST00000687027.1","NF1-227",0.589404944737355,-0.582380856474045
"ENSG00000241973.11","PI4KA",8,"BCAT_BILD_ET_AL_DN",1.30589967690532,FALSE,0,8,4,"ENST00000255882.11","PI4KA-201","ENST00000399213.2","PI4KA-202",0.633774140872867,-0.672125536032454
"ENSG00000006704.11","GTF2IRD1",7,"HALLMARK_PROTEIN_SECRETION",1.23689945480822,FALSE,6,1,0,"ENST00000424337.7","GTF2IRD1-202","ENST00000476977.5","GTF2IRD1-205",0.628785702195128,-0.608113752613089
"ENSG00000014919.13","COX15",7,"EIF4E_UP",1.24235388546205,FALSE,1,7,4,"ENST00000370483.9","COX15-202","ENST00000016171.6","COX15-201",0.631202634887094,-0.611151250574961
"ENSG00000070759.17","TESK2",7,"PID_SMAD2_3PATHWAY",1.2507464058644,FALSE,0,7,4,"ENST00000372086.4","TESK2-202","ENST00000372084.5","TESK2-201",0.610940849301742,-0.639805556562657
"ENSG00000071205.12","ARHGAP10",7,"TBK1.DF_DN",1.28508421451771,FALSE,4,7,2,"ENST00000336498.8","ARHGAP10-201","ENST00000507661.1","ARHGAP10-204",0.612289874562487,-0.672794339955225
"ENSG00000085832.17","EPS15",7,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.1520156021791,FALSE,3,7,0,"ENST00000371733.8","EPS15-203","ENST00000371730.6","EPS15-202",0.584302488288738,-0.567713113890366
"ENSG00000087365.16","SF3B2",7,"PID_MET_PATHWAY",1.17392331813679,FALSE,4,7,0,"ENST00000322535.11","SF3B2-201","ENST00000530981.1","SF3B2-210",0.629565861419915,-0.544357456716873
"ENSG00000088827.13","SIGLEC1",7,"TBK1.DF_DN",1.23670010469027,FALSE,3,7,3,"ENST00000344754.6","SIGLEC1-201","ENST00000419548.4","SIGLEC1-202",0.62163500880787,-0.615065095882397
"ENSG00000100167.21","SEPTIN3",7,"TBK1.DF_DN",1.21269816828898,FALSE,0,7,7,"ENST00000396425.7","SEPTIN3-202","ENST00000396426.7","SEPTIN3-203",0.623649675236355,-0.589048493052623
"ENSG00000103423.14","DNAJA3",7,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.18155401994973,FALSE,0,7,1,"ENST00000355296.8","DNAJA3-202","ENST00000431375.6","DNAJA3-203",0.586921823953635,-0.594632195996099
"ENSG00000112033.14","PPARD",7,"PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",1.11949047153067,FALSE,2,7,0,"ENST00000360694.8","PPARD-203","ENST00000418635.6","PPARD-204",0.585218834722537,-0.534271636808137
"ENSG00000118454.13","ANKRD13C",7,"TBK1.DF_DN",1.32333257938208,FALSE,5,7,3,"ENST00000262346.6","ANKRD13C-201","ENST00000370944.9","ANKRD13C-202",0.690932265069537,-0.632400314312545
"ENSG00000119778.15","ATAD2B",7,"EIF4E_UP",1.23074819966283,FALSE,1,7,6,"ENST00000381024.4","ATAD2B-203","ENST00000238789.10","ATAD2B-201",0.643897621662799,-0.586850578000031
"ENSG00000131778.20","CHD1L",7,"TBK1.DF_DN",1.34429397581403,FALSE,5,7,3,"ENST00000369258.8","CHD1L-202","ENST00000652587.1","CHD1L-232",0.628577480941783,-0.715716494872243
"ENSG00000136631.15","VPS45",7,"TBK1.DF_DN",1.20969682838695,FALSE,0,7,0,"ENST00000644510.2","VPS45-216","ENST00000611412.4","VPS45-211",0.555231401355971,-0.654465427030979
"ENSG00000141349.9","G6PC3",7,"TBK1.DF_DN",1.33903957420746,FALSE,4,7,4,"ENST00000269097.9","G6PC3-201","ENST00000590253.2","G6PC3-205",0.64357648274105,-0.695463091466408
"ENSG00000141447.19","OSBPL1A",7,"SRC_UP.V1_UP",1.13910179331832,FALSE,0,1,5,"ENST00000399443.7","OSBPL1A-204","ENST00000319481.8","OSBPL1A-201",0.551665438761583,-0.587436354556734
"ENSG00000143776.20","CDC42BPA",7,"SRC_UP.V1_UP",1.2769758350623,FALSE,1,1,7,"ENST00000448940.5","CDC42BPA-209","ENST00000334218.9","CDC42BPA-201",0.646375470715334,-0.630600364346963
"ENSG00000147862.18","NFIB",7,"EIF4E_UP",1.23353505687072,FALSE,1,7,6,"ENST00000543693.5","NFIB-210","ENST00000380959.7","NFIB-205",0.686202219818974,-0.547332837051744
"ENSG00000157593.19","SLC35B2",7,"PID_MET_PATHWAY",1.18839478505425,FALSE,3,7,0,"ENST00000393812.4","SLC35B2-202","ENST00000537814.2","SLC35B2-204",0.617878668976458,-0.570516116077797
"ENSG00000163125.16","RPRD2",7,"EIF4E_UP",1.19644420792773,FALSE,0,7,6,"ENST00000401000.8","RPRD2-203","ENST00000369068.5","RPRD2-202",0.68302575080196,-0.513418457125769
"ENSG00000163754.18","GYG1",7,"PID_PI3KCI_AKT_PATHWAY",1.18869662832644,TRUE,2,1,0,"ENST00000296048.10","GYG1-201","ENST00000345003.9","GYG1-202",0.650076619605094,-0.53862000872135
"ENSG00000163820.16","FYCO1",7,"TBK1.DF_DN",1.21834037595125,FALSE,2,7,3,"ENST00000296137.7","FYCO1-201","ENST00000433878.5","FYCO1-202",0.616874953388437,-0.601465422562808
"ENSG00000165060.15","FXN",7,"EIF4E_UP",1.30780330732768,FALSE,0,3,4,"ENST00000498653.5","FXN-204","ENST00000484259.3","FXN-203",0.607467608526215,-0.700335698801461
"ENSG00000168743.13","NPNT",7,"TBK1.DF_DN",1.20688737153232,FALSE,2,7,0,"ENST00000379987.7","NPNT-202","ENST00000504787.1","NPNT-207",0.611955818864487,-0.594931552667833
"ENSG00000172893.18","DHCR7",7,"TBK1.DF_DN",1.24181080613933,FALSE,6,7,2,"ENST00000355527.8","DHCR7-201","ENST00000685320.1","DHCR7-219",0.618254931861025,-0.623555874278305
"ENSG00000186300.12","ZNF555",7,"RB_P130_DN.V1_UP",1.12409104186508,FALSE,0,0,7,"ENST00000591539.1","ZNF555-203","ENST00000334241.9","ZNF555-201",0.564709784025861,-0.559381257839216
"ENSG00000204084.13","INPP5B",7,"HALLMARK_DNA_REPAIR",1.19089667792953,FALSE,0,0,6,"ENST00000373027.5","INPP5B-205","ENST00000373026.5","INPP5B-204",0.685619301933538,-0.505277375995988
"ENSG00000213186.8","TRIM59",7,"HALLMARK_PROTEIN_SECRETION",1.1285891591051,FALSE,3,7,0,"ENST00000309784.9","TRIM59-201","ENST00000543469.1","TRIM59-208",0.568301303508699,-0.560287855596398
"ENSG00000265241.8","RBM8A",7,"BCAT_BILD_ET_AL_DN",1.19386714624307,FALSE,0,7,4,"ENST00000583313.7","RBM8A-204","ENST00000369307.4","RBM8A-201",0.596069748439433,-0.597797397803639
"ENSG00000269313.5","MAGIX",7,"JAK2_DN.V1_DN",1.17995933056083,FALSE,0,0,0,"ENST00000616266.4","MAGIX-208","ENST00000595224.5","MAGIX-202",0.622674937389607,-0.557284393171219
"ENSG00000275052.5","PPP4R3B",7,"TBK1.DF_DN",1.21939721462051,FALSE,5,7,0,"ENST00000616288.4","PPP4R3B-205","ENST00000611717.4","PPP4R3B-203",0.594835484477612,-0.624561730142901
"ENSG00000005893.16","LAMP2",6,"GCNP_SHH_UP_EARLY.V1_UP",1.13119120018143,FALSE,0,0,0,"ENST00000371335.4","LAMP2-202","ENST00000200639.9","LAMP2-201",0.530775198599083,-0.600416001582343
"ENSG00000011275.19","RNF216",6,"SRC_UP.V1_UP",1.34385058974999,FALSE,0,4,1,"ENST00000425013.6","RNF216-205","ENST00000389902.8","RNF216-202",0.774483391266142,-0.569367198483847
"ENSG00000029364.12","SLC39A9",6,"TBK1.DF_DN",1.22613490893655,FALSE,3,6,1,"ENST00000336643.10","SLC39A9-202","ENST00000556605.5","SLC39A9-209",0.542407154423624,-0.68372775451293
"ENSG00000061938.21","TNK2",6,"PID_ECADHERIN_NASCENT_AJ_PATHWAY",1.15626199609102,FALSE,3,6,0,"ENST00000673420.1","TNK2-227","ENST00000672548.1","TNK2-216",0.587134216494282,-0.569127779596735
"ENSG00000072274.13","TFRC",6,"TBK1.DF_DN",1.3058771479283,FALSE,3,6,4,"ENST00000360110.9","TFRC-201","ENST00000420415.5","TFRC-203",0.652666410925009,-0.653210737003287
"ENSG00000082153.18","BZW1",6,"TBK1.DF_DN",1.20650636678445,FALSE,4,6,0,"ENST00000409226.5","BZW1-202","ENST00000409600.6","BZW1-203",0.55085174435294,-0.655654622431509
"ENSG00000100300.18","TSPO",6,"PID_PI3KCI_AKT_PATHWAY",1.15619460293773,FALSE,0,3,0,"ENST00000337554.8","TSPO-202","ENST00000583777.5","TSPO-206",0.600019818698127,-0.556174784239602
"ENSG00000105088.9","OLFM2",6,"PID_PS1_PATHWAY",1.17640622016619,FALSE,0,2,0,"ENST00000264833.9","OLFM2-201","ENST00000590841.5","OLFM2-203",0.595865937710749,-0.580540282455438
"ENSG00000105519.18","CAPS",6,"KRAS.600_UP.V1_DN",1.04282728828358,FALSE,3,0,0,"ENST00000588776.8","CAPS-203","ENST00000452990.8","CAPS-201",0.519623416790309,-0.523203871493268
"ENSG00000105771.14","SMG9",6,"PID_MET_PATHWAY",1.19473173233065,FALSE,4,6,0,"ENST00000601170.5","SMG9-211","ENST00000270066.11","SMG9-201",0.672222259200585,-0.522509473130067
"ENSG00000107262.26","BAG1",6,"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1.17920622977424,FALSE,0,2,0,"ENST00000379704.7","BAG1-202","ENST00000634734.3","BAG1-210",0.515355800046193,-0.663850429728049
"ENSG00000119383.21","PTPA",6,"TBK1.DF_DN",1.23765134070568,FALSE,0,6,6,"ENST00000393370.7","PTPA-207","ENST00000347048.8","PTPA-202",0.612609686262944,-0.625041654442736
"ENSG00000123159.16","GIPC1",6,"PID_PS1_PATHWAY",1.09315190571964,FALSE,1,2,0,"ENST00000393033.9","GIPC1-203","ENST00000393028.5","GIPC1-202",0.524180094476028,-0.568971811243613
"ENSG00000124789.12","NUP153",6,"BCAT_BILD_ET_AL_DN",1.26748209636034,FALSE,0,6,4,"ENST00000262077.3","NUP153-201","ENST00000613258.4","NUP153-203",0.639438850402551,-0.62804324595779
"ENSG00000124831.19","LRRFIP1",6,"EIF4E_UP",1.26637231793048,FALSE,0,0,3,"ENST00000244815.9","LRRFIP1-201","ENST00000289175.10","LRRFIP1-202",0.63462019454659,-0.631752123383889
"ENSG00000126777.18","KTN1",6,"TBK1.DF_DN",1.23441664134836,FALSE,2,6,2,"ENST00000438792.6","KTN1-207","ENST00000555573.5","KTN1-223",0.63637867685947,-0.598037964488887
"ENSG00000130939.20","UBE4B",6,"EIF4E_UP",1.12833555900081,FALSE,1,6,3,"ENST00000343090.11","UBE4B-202","ENST00000253251.12","UBE4B-201",0.580099006174599,-0.54823655282621
"ENSG00000131473.17","ACLY",6,"PID_MET_PATHWAY",1.1468775914652,FALSE,0,6,0,"ENST00000353196.5","ACLY-202","ENST00000352035.7","ACLY-201",0.635152144091077,-0.511725447374128
"ENSG00000131504.18","DIAPH1",6,"BCAT_BILD_ET_AL_DN",1.26883521235908,FALSE,3,6,5,"ENST00000389054.8","DIAPH1-201","ENST00000448451.6","DIAPH1-202",0.673937311795138,-0.594897900563946
"ENSG00000133477.17","FAM83F",6,"JAK2_DN.V1_DN",1.19011043605155,FALSE,6,3,1,"ENST00000333407.11","FAM83F-201","ENST00000473717.1","FAM83F-202",0.579349123265929,-0.610761312785622
"ENSG00000136758.20","YME1L1",6,"BCAT_BILD_ET_AL_DN",1.28778286944389,FALSE,0,6,3,"ENST00000376016.8","YME1L1-202","ENST00000613434.4","YME1L1-208",0.673166528665225,-0.614616340778664
"ENSG00000137492.9","THAP12",6,"EIF4E_UP",1.20397185932589,FALSE,0,3,0,"ENST00000682527.1","THAP12-207","ENST00000260045.8","THAP12-201",0.650997458508108,-0.55297440081778
"ENSG00000137496.18","IL18BP",6,"RAF_UP.V1_DN",1.14493550544711,FALSE,4,6,0,"ENST00000260049.9","IL18BP-201","ENST00000497194.6","IL18BP-209",0.574944938628611,-0.569990566818499
"ENSG00000138029.14","HADHB",6,"PID_MET_PATHWAY",1.15557903467214,FALSE,4,6,0,"ENST00000317799.10","HADHB-201","ENST00000545822.2","HADHB-209",0.606191324118799,-0.549387710553343
"ENSG00000140632.17","GLYR1",6,"TBK1.DF_DN",1.18680180509748,FALSE,4,6,0,"ENST00000321919.14","GLYR1-201","ENST00000436648.9","GLYR1-202",0.58527040105242,-0.601531404045055
"ENSG00000141540.11","TTYH2",6,"JAK2_DN.V1_DN",1.20982001715266,FALSE,6,0,0,"ENST00000441391.6","TTYH2-202","ENST00000269346.9","TTYH2-201",0.590837858346715,-0.618982158805941
