"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000172531.16",2904.05101980685,0.292499651116272,0.074652922489454,3.91812726631824,8.92395892482316e-05,0.000251497278859765,"PPP1CA"
"ENSG00000173013.6",54.8586829179765,0.292512401149569,0.0999534738983576,2.92648559115638,0.00342815385556165,0.00714675088883851,"CCDC96"
"ENSG00000128335.14",1082.81819705373,0.29252896825644,0.082530313326357,3.5445033038911,0.000393353574779842,0.000982965724847474,"APOL2"
"ENSG00000125817.8",1646.73242736745,0.292547232967732,0.112049576624797,2.61087316686022,0.00903113812306707,0.0172049564294975,"CENPB"
"ENSG00000103264.18",706.46276600744,0.292560732831272,0.0943724930709722,3.10006362353121,0.00193479077430016,0.00424083504542963,"FBXO31"
"ENSG00000156860.16",1954.6536895106,0.292667375936208,0.0779825182752315,3.75298698232939,0.000174739932492333,0.000467522012259788,"FBRS"
"ENSG00000214226.9",105.114096986424,0.29273885039906,0.11510975665728,2.54312804492013,0.010986495988377,0.0205358984691765,"C17orf67"
"ENSG00000146834.14",1132.2364792444,0.292743094357857,0.07832689947489,3.73745285872964,0.000185893929376349,0.000494527675215241,"MEPCE"
"ENSG00000153823.19",168.438214599937,0.292789955456354,0.159204901817571,1.83907626030168,0.0659039701914696,0.100925652552795,"PID1"
"ENSG00000129197.15",1094.9066996304,0.292790895767551,0.0670081124154114,4.3694843088911,1.24540287967503e-05,4.05114444252129e-05,"RPAIN"
"ENSG00000144847.13",17.7938423335334,0.292820105489593,0.211655257655245,1.38347664373428,0.166518764061412,0.2261717575759,"IGSF11"
"ENSG00000153406.14",1544.21192074754,0.292840978616346,0.0959794049482581,3.05108141454111,0.00228018737328856,0.00492370314767146,"NMRAL1"
"ENSG00000175745.14",282.670245073278,0.292868468340023,0.155545649770254,1.8828457676097,0.0597212725740109,0.0926600648618736,"NR2F1"
"ENSG00000186891.14",115.249637152802,0.293001992962052,0.176035450625512,1.66444879097318,0.0960227765872447,0.140355680404639,"TNFRSF18"
"ENSG00000174255.8",4.94132730467744,0.293083246967912,0.231837663963798,1.26417443118163,0.206167425986579,0.272099140895993,"ZNF80"
"ENSG00000121542.12",526.199735185859,0.29314974796148,0.067420059048946,4.34810873939842,1.37316522205794e-05,4.43970443755501e-05,"SEC22A"
"ENSG00000258985.1",10.7445231831068,0.293225944353548,0.325041435226995,0.902118661113996,0.366993836854108,0.445033800840916,"ENSG00000258985"
"ENSG00000084623.12",4255.92046737079,0.293243307611582,0.070012929381058,4.18841648541161,2.80907646030554e-05,8.64195459725412e-05,"EIF3I"
"ENSG00000261052.6",801.533038725027,0.293243598303099,0.140855881013878,2.08186975362574,0.0373543681953677,0.0612018368045897,"SULT1A3"
"ENSG00000184731.6",239.757127097626,0.293424280207629,0.219098065289937,1.33923720330134,0.180493464609665,0.242640036157948,"FAM110C"
"ENSG00000108984.15",707.894879586192,0.293458840227638,0.135599334596264,2.16416135891366,0.030451967732922,0.0510997563867916,"MAP2K6"
"ENSG00000131459.13",156.565391875993,0.293522189867243,0.168402075834363,1.74298439263864,0.0813363411048276,0.121388890666455,"GFPT2"
"ENSG00000176692.8",66.921405958377,0.293566114292834,0.172079083802562,1.70599533543345,0.0880089480723016,0.130111351802155,"FOXC2"
"ENSG00000107317.13",622.062767461305,0.293638826014192,0.218731472014853,1.34246262464806,0.179446041109615,0.241397650540316,"PTGDS"
"ENSG00000142168.15",5620.87516234409,0.293649578688295,0.081575263804512,3.59973802097656,0.000318537942487135,0.00081062319188151,"SOD1"
"ENSG00000167987.11",1177.74847685702,0.29378773275375,0.0682255850520076,4.3061225862673,1.66141010373929e-05,5.29772908366197e-05,"VPS37C"
"ENSG00000255639.3",180.184342175995,0.293858808035401,0.110720920956702,2.65404952827583,0.00795321523009592,0.015327856181949,"ENSG00000255639"
"ENSG00000063015.21",55.1532063242336,0.293959719601532,0.221272504990963,1.32849636972989,0.18401418206214,0.246718234335128,"SEZ6"
