"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000106536.21",4.26873918972991,0.0817147523263098,0.415977614007398,0.196440264030305,0.84426558399776,0.872717998954535,"POU6F2"
"ENSG00000085978.22",1892.22722089396,0.0817672821759841,0.0608543539520817,1.34365541437462,0.179059841221379,0.231083568007301,"ATG16L1"
"ENSG00000289009.1",70.7300412306075,0.08178518358588,0.129073432363417,0.633632979989305,0.526320372395978,0.589324393263201,"ENSG00000289009"
"ENSG00000154548.9",180.69741638794,0.0818543083724626,0.121120857741087,0.675806875042429,0.499163269128577,0.563530584092528,"SRSF12"
"ENSG00000163645.15",11.1255865328754,0.0819656299091749,0.262972754207682,0.311688677240087,0.755277133846912,0.796184061761132,"ERICH6"
"ENSG00000179151.13",2213.53407021841,0.0820820402091404,0.0621643193606879,1.32040439038489,0.1867000385504,0.239788495435078,"EDC3"
"ENSG00000224431.1",3.64424617093948,0.0821546314715348,0.429581695644117,0.19124332415596,0.848334962193769,0.876234569919732,"ENSG00000224431"
"ENSG00000279879.1",10.8680836735715,0.0822014836353824,0.158668239090827,0.518071443323498,0.604408423612473,0.661746698234814,"ENSG00000279879"
"ENSG00000159596.7",1482.76034543034,0.0822658555767782,0.0771947414123735,1.06569248204764,0.286562677227636,0.349092453639346,"TMEM69"
"ENSG00000010278.15",23584.9195073982,0.0823965590310982,0.096716621162136,0.851937940356377,0.394248537576371,0.461168564670996,"CD9"
"ENSG00000147852.17",1071.07774225599,0.0823975523296824,0.135927986756033,0.606185336045415,0.544391689143546,0.606352530019638,"VLDLR"
"ENSG00000261554.1",62.362153351488,0.082568428991143,0.48677368509342,0.169623855026791,0.865305960812479,0.89054065957559,"ENSG00000261554"
"ENSG00000011426.11",239.200124594989,0.0826334945772189,0.255778670873258,0.323066400709249,0.746644955337182,0.788857991522798,"ANLN"
"ENSG00000106479.11",1305.27375251255,0.0827054732638537,0.12413587202323,0.666249585360604,0.505251583719049,0.569424629013493,"ZNF862"
"ENSG00000110660.15",3473.17133164107,0.0827201662087592,0.135461677421129,0.610653638605073,0.541428904502953,0.603718406447935,"SLC35F2"
"ENSG00000275395.7",1951.07192664182,0.082794873112772,0.265895005936774,0.311381828406584,0.755510366569445,0.796397951848697,"FCGBP"
"ENSG00000102316.17",21355.201084061,0.0829734568199753,0.102747552041567,0.807546799620181,0.419351523077107,0.486282977786124,"MAGED2"
"ENSG00000102606.19",3480.02750911909,0.0830640070355749,0.103736281230075,0.800722814145885,0.423292131957216,0.490076647705647,"ARHGEF7"
