"gene_id","gene_name","target","iso_up","iso_down","corr_iso_up","corr_iso_down","valid"
"ENSG00000154370.16","TRIM11","KRAS.PROSTATE_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.396264067669576,-0.393641444154122,FALSE
"ENSG00000154370.16","TRIM11","IL15_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.453823553009099,-0.509659973301352,FALSE
"ENSG00000154370.16","TRIM11","PGF_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",-0.0467751084722971,-0.0717114914449663,FALSE
"ENSG00000154370.16","TRIM11","CRX_NRL_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.135238490855093,-0.219358575646735,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_GLYCOLYSIS","ENST00000284551.11","ENST00000493030.6",0.436442037753975,-0.515399821297762,FALSE
"ENSG00000154370.16","TRIM11","PTEN_DN.V2_DN","ENST00000284551.11","ENST00000493030.6",-0.0115779510958186,-0.0719348587691278,FALSE
"ENSG00000154370.16","TRIM11","PID_CERAMIDE_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.453927606362011,-0.41327595246406,FALSE
"ENSG00000154370.16","TRIM11","NOTCH_DN.V1_DN","ENST00000284551.11","ENST00000493030.6",0.432018347287838,-0.415784248759583,FALSE
"ENSG00000154370.16","TRIM11","BRCA1_DN.V1_DN","ENST00000284551.11","ENST00000493030.6",0.155862512235251,-0.198546124220278,FALSE
"ENSG00000154370.16","TRIM11","AKT_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.362165270139051,-0.415778725930727,FALSE
"ENSG00000154370.16","TRIM11","PRC1_BMI_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.0424022850237169,-0.149412485330333,FALSE
"ENSG00000154370.16","TRIM11","BCAT.100_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.316227145513723,-0.353030672463907,FALSE
"ENSG00000154370.16","TRIM11","SRC_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.487671587442037,-0.53476997276321,FALSE
"ENSG00000154370.16","TRIM11","PID_P38_MK2_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.096497563893955,-0.204687229221285,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_PI3K_AKT_MTOR_SIGNALING","ENST00000284551.11","ENST00000493030.6",0.450767441198051,-0.460137395547071,FALSE
"ENSG00000154370.16","TRIM11","PRC2_EED_DN.V1_DN","ENST00000284551.11","ENST00000493030.6",-0.0857442504514729,-0.0530788069567025,FALSE
"ENSG00000154370.16","TRIM11","RB_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.43757085487016,-0.523296435478377,FALSE
"ENSG00000154370.16","TRIM11","PID_LKB1_PATHWAY","ENST00000284551.11","ENST00000493030.6",-0.236651378511318,0.275302334721883,FALSE
"ENSG00000154370.16","TRIM11","RB_P130_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.378965472537228,-0.499802063565424,FALSE
"ENSG00000154370.16","TRIM11","KRAS.LUNG_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.536459209757975,-0.482600055325742,FALSE
"ENSG00000154370.16","TRIM11","RELA_DN.V1_DN","ENST00000284551.11","ENST00000493030.6",0.264135223958249,-0.315896504849313,FALSE
"ENSG00000154370.16","TRIM11","PID_ALPHA_SYNUCLEIN_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.347152369653111,-0.339820529975209,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_P53_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.560377089770092,-0.589100666391179,TRUE
"ENSG00000154370.16","TRIM11","ALK_DN.V1_DN","ENST00000284551.11","ENST00000493030.6",-0.0794546200472542,-0.0219966449030464,FALSE
"ENSG00000154370.16","TRIM11","ESC_J1_UP_LATE.V1_UP","ENST00000284551.11","ENST00000493030.6",0.445598916623321,-0.471351652055692,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_PEROXISOME","ENST00000284551.11","ENST00000493030.6",0.595350330193403,-0.541828783696077,TRUE
"ENSG00000154370.16","TRIM11","KRAS.KIDNEY_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.254500420967703,-0.357799455308442,FALSE
"ENSG00000154370.16","TRIM11","SINGH_KRAS_DEPENDENCY_SIGNATURE","ENST00000284551.11","ENST00000493030.6",-0.0602799547118125,0.0162078026530226,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_ADIPOGENESIS","ENST00000284551.11","ENST00000493030.6",0.706161315203466,-0.662117929772507,TRUE
"ENSG00000154370.16","TRIM11","PID_PS1_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.273041377816242,-0.233071576721348,FALSE
"ENSG00000154370.16","TRIM11","ATF2_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.274487491624172,-0.363558356467215,FALSE
"ENSG00000154370.16","TRIM11","KRAS.BREAST_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.292367528807976,-0.330240327204715,FALSE
"ENSG00000154370.16","TRIM11","PKCA_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.477834021468277,-0.530405659704966,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_DNA_REPAIR","ENST00000284551.11","ENST00000493030.6",0.658503331999597,-0.747991530103011,TRUE
"ENSG00000154370.16","TRIM11","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.584230450271388,-0.566698988021725,TRUE
"ENSG00000154370.16","TRIM11","KRAS.PROSTATE_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.237230958192938,-0.314216899113235,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_OXIDATIVE_PHOSPHORYLATION","ENST00000284551.11","ENST00000493030.6",0.767996195009556,-0.740765324154552,TRUE
"ENSG00000154370.16","TRIM11","P53_DN.V2_UP","ENST00000284551.11","ENST00000493030.6",0.588135284496597,-0.643816444147527,TRUE
"ENSG00000154370.16","TRIM11","PID_ERA_GENOMIC_PATHWAY","ENST00000284551.11","ENST00000493030.6",-0.0830715810634498,0.126554520279476,FALSE
"ENSG00000154370.16","TRIM11","P53_DN.V2_DN","ENST00000284551.11","ENST00000493030.6",0.482396826136915,-0.492589304496448,FALSE
"ENSG00000154370.16","TRIM11","DCA_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.408930743790226,-0.344642646334255,FALSE
"ENSG00000154370.16","TRIM11","ATF2_S_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.463224085635462,-0.503523183903588,FALSE
"ENSG00000154370.16","TRIM11","KRAS.AMP.LUNG_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.258960879983885,-0.315695396383011,FALSE
