"name","pseudotime"
"130530_UNC9-SN296_0371_BC2528ACXX_GTTTCG_L005",105.28019222327
"130530_UNC9-SN296_0371_BC2528ACXX_GTTTCG_L008",142.927746969792
"130530_UNC9-SN296_0371_BC2528ACXX_TAGCTT_L004",105.104393344144
"130530_UNC9-SN296_0371_BC2528ACXX_TAGCTT_L006",83.2484905146053
"130530_UNC9-SN296_0371_BC2528ACXX_TTAGGC_L005",139.455838313928
"130530_UNC9-SN296_0371_BC2528ACXX_TTAGGC_L008",147.138194600539
"130606_UNC9-SN296_0372_AC277JACXX_ATCACG_L006",124.534100672069
"130606_UNC9-SN296_0372_AC277JACXX_GATCAG_L001",128.786750436376
"130606_UNC9-SN296_0372_AC277JACXX_GGCTAC_L001",131.580624561565
"130722_UNC9-SN296_0385_AD2F28ACXX_ACTTGA_L006",110.769757814894
"130722_UNC9-SN296_0385_AD2F28ACXX_ATCACG_L006",101.36275295256
"130722_UNC9-SN296_0385_AD2F28ACXX_GATCAG_L007",74.34017112559
"130722_UNC9-SN296_0385_AD2F28ACXX_GGCTAC_L006",76.0660255825948
"130722_UNC9-SN296_0385_AD2F28ACXX_GGCTAC_L008",85.9556753362697
"130722_UNC9-SN296_0385_AD2F28ACXX_GTGGCC_L005",130.355029800328
"130722_UNC9-SN296_0385_AD2F28ACXX_GTTTCG_L007",56.6065439854917
"130722_UNC9-SN296_0385_AD2F28ACXX_GTTTCG_L008",104.889329553617
"130722_UNC9-SN296_0385_AD2F28ACXX_TAGCTT_L005",122.683951165104
"130722_UNC9-SN296_0385_AD2F28ACXX_TTAGGC_L007",95.3208019471561
"130722_UNC9-SN296_0385_AD2F28ACXX_TTAGGC_L008",126.927888075672
"130723_UNC9-SN296_0386_BC2E4WACXX_ACTTGA_L002",104.278392150833
"130723_UNC9-SN296_0386_BC2E4WACXX_ATCACG_L001",103.905572785166
"130723_UNC9-SN296_0386_BC2E4WACXX_GATCAG_L001",141.961943597592
"130723_UNC9-SN296_0386_BC2E4WACXX_GTGGCC_L001",138.830069965965
"130807_UNC12-SN629_0325_BD2BD7ACXX_GGCTAC_L004",111.938886329064
"130807_UNC12-SN629_0325_BD2BD7ACXX_GTTTCG_L004",117.252653710273
"130807_UNC12-SN629_0325_BD2BD7ACXX_TTAGGC_L004",133.099434453999
"130807_UNC12-SN629_0325_BD2BD7ACXX_TTAGGC_L005",131.054007497005
"130814_UNC10-SN254_0487_AC2BD1ACXX_ACAGTG_L004",63.2182009286934
"130814_UNC10-SN254_0487_AC2BD1ACXX_CAGATC_L007",72.4330122082496
